valence,danceability,energy,tempo,acousticness,instrumentalness,speechiness,popularity,explicit
0.277,0.397,0.894,134.993,9.07e-06,0.642,0.0464,49,0
0.91,0.835,0.522,123.934,0.0991,0.00184,0.0916,51,0
0.176,0.585,0.345,124.013,0.782,0.0,0.0294,55,0
0.954,0.769,0.807,95.064,0.018,0.898,0.0487,49,0
0.578,0.7959999999999999,0.7290000000000001,111.496,0.0819999999999999,0.0,0.0488,58,0
0.252,0.358,0.836,162.007,0.0724,0.0,0.0419,45,0
0.743,0.674,0.314,105.289,0.8320000000000001,0.0,0.0363,46,0
0.631,0.552,0.802,152.80700000000004,0.1639999999999999,0.00114,0.04,46,0
0.964,0.758,0.6,110.652,0.472,0.0,0.0597,54,0
0.597,0.509,0.8170000000000001,155.19899999999996,0.000439,5.56e-06,0.0502,54,0
0.95,0.754,0.598,125.028,0.109,0.0,0.0318,53,0
0.5479999999999999,0.605,0.8109999999999999,108.992,0.00367,0.000116,0.0316,52,0
0.215,0.539,0.166,121.925,0.982,0.873,0.0453,54,0
0.621,0.797,0.667,76.51,0.545,0.0,0.158,50,1
0.205,0.466,0.653,143.034,0.0157,0.0,0.0298,52,0
0.431,0.425,0.852,185.021,0.00228,0.0,0.122,48,0
0.721,0.7140000000000001,0.528,151.499,0.345,0.851,0.0365,50,0
0.384,0.5710000000000001,0.753,105.022,0.382,0.0,0.0364,53,0
0.178,0.596,0.0756,115.497,0.522,0.13,0.0361,54,0
0.629,0.451,0.875,148.49200000000005,0.0058,3.82e-05,0.0302,47,0
0.84,0.722,0.757,110.029,0.447,1.7899999999999998e-05,0.0738,53,0
0.512,0.88,0.8390000000000001,94.032,0.14,1.4300000000000004e-05,0.102,55,0
0.339,0.276,0.937,186.754,0.121,0.7490000000000001,0.138,49,0
0.25,0.598,0.547,77.969,0.285,0.0,0.0232,60,0
0.961,0.785,0.722,117.963,0.0149,0.0,0.045,49,0
0.594,0.799,0.878,95.0,0.0775,0.0,0.219,56,1
0.368,0.866,0.454,99.985,0.0373,1.49e-06,0.0414,46,1
0.596,0.514,0.867,96.135,0.00904,0.0508,0.0332,55,0
0.529,0.594,0.462,128.516,0.8220000000000001,0.00186,0.0403,46,0
0.174,0.348,0.204,174.519,0.853,1.5e-06,0.0292,47,0
0.253,0.354,0.48,145.917,0.526,1.63e-06,0.0319,53,0
0.899,0.613,0.769,180.171,0.214,0.0,0.0478,49,0
0.93,0.858,0.473,105.114,0.121,0.000376,0.0411,54,0
0.603,0.6709999999999999,0.773,85.01,0.171,3.85e-06,0.0387,45,0
0.605,0.7809999999999999,0.807,90.008,0.0524,0.0,0.261,56,1
0.227,0.412,0.518,75.915,0.7020000000000001,0.0,0.0279,46,0
0.7290000000000001,0.873,0.465,89.98200000000001,0.245,0.307,0.0618,56,0
0.5660000000000001,0.8240000000000001,0.556,108.858,0.146,0.000394,0.033,50,0
0.3670000000000001,0.241,0.965,159.833,6.29e-05,0.000251,0.129,48,0
0.708,0.768,0.575,89.98899999999998,0.176,0.0,0.411,52,1
0.614,0.813,0.609,127.999,0.0277,0.0211,0.0314,64,0
0.416,0.351,0.961,124.715,0.00133,0.00335,0.145,56,0
0.036,0.24,0.503,95.61,0.0586,0.00128,0.036,45,0
0.282,0.386,0.963,168.082,0.00136,1.31e-06,0.368,46,0
0.42,0.482,0.381,81.712,0.455,0.00295,0.0311,48,0
0.6459999999999999,0.764,0.805,130.097,0.0385,0.0,0.0294,58,0
0.126,0.337,0.224,143.74,0.912,0.292,0.0435,46,0
0.226,0.584,0.265,110.03,0.8740000000000001,0.0,0.0396,53,0
0.555,0.419,0.713,186.788,0.0685,0.541,0.0975,49,1
0.705,0.762,0.6970000000000001,123.033,0.0688,7.52e-05,0.0463,44,1
0.401,0.361,0.185,129.439,0.988,0.899,0.0362,50,0
0.0804,0.408,0.412,138.178,0.218,0.0005139999999999,0.0386,44,0
0.12,0.0993,0.0969,171.27700000000004,0.948,0.0569,0.0467,49,0
0.975,0.782,0.545,93.991,0.613,0.0,0.0562,55,0
0.6759999999999999,0.718,0.758,175.83900000000003,0.534,0.0,0.271,62,0
0.0377,0.107,0.0329,91.64,0.962,0.868,0.0389,52,0
0.297,0.425,0.79,120.998,0.0157,0.000255,0.0471,45,0
0.8109999999999999,0.743,0.463,113.132,0.6859999999999999,0.0,0.0272,48,0
0.569,0.67,0.627,88.85799999999998,0.278,0.0,0.0303,44,0
0.563,0.463,0.611,164.905,0.254,0.0,0.0295,45,0
0.0654,0.0996,0.0116,88.77799999999998,0.986,0.938,0.0437,50,0
0.7959999999999999,0.629,0.851,118.931,0.0169,0.0,0.0303,48,1
0.507,0.5670000000000001,0.711,141.058,0.0633,1.68e-06,0.0788,54,0
0.87,0.747,0.928,100.065,0.0297,1.75e-06,0.0824,59,0
0.328,0.5870000000000001,0.395,131.711,0.721,0.0,0.0324,56,0
0.96,0.7559999999999999,0.581,133.99,0.613,0.0,0.0323,51,0
0.728,0.87,0.396,92.877,0.214,0.0,0.149,52,1
0.579,0.478,0.624,138.708,0.655,0.00197,0.0393,60,0
0.602,0.69,0.8029999999999999,95.959,0.032,2.01e-05,0.0354,46,0
0.8240000000000001,0.878,0.7390000000000001,93.601,0.1689999999999999,0.0,0.189,52,1
0.521,0.615,0.602,102.068,0.591,2.51e-06,0.044,56,0
0.083,0.5379999999999999,0.73,87.022,0.0171,0.0,0.276,47,1
0.07,0.18,0.219,150.209,0.895,0.939,0.0343,55,0
0.469,0.536,0.494,118.092,0.573,0.000292,0.0388,45,0
0.622,0.383,0.901,166.28799999999995,0.000294,7.14e-06,0.154,49,0
0.113,0.316,0.757,131.444,0.0653,0.861,0.0313,47,0
0.328,0.956,0.536,102.032,0.0244,0.0,0.245,45,1
0.101,0.503,0.667,113.018,0.000984,0.027,0.0285,56,0
0.513,0.7829999999999999,0.573,108.987,0.172,3.03e-05,0.0327,56,0
0.914,0.622,0.846,110.683,0.00316,0.0,0.0311,45,0
0.442,0.5820000000000001,0.7829999999999999,79.898,0.0867,0.0,0.177,48,1
0.418,0.6559999999999999,0.309,124.304,0.878,0.0196,0.0294,46,0
0.7559999999999999,0.7929999999999999,0.868,94.016,0.0247,1.76e-06,0.055,55,0
0.5,0.665,0.5539999999999999,122.03,0.381,0.0,0.0287,58,0
0.765,0.773,0.57,109.392,0.307,0.00259,0.0314,46,0
0.634,0.534,0.763,109.971,0.00285,0.0,0.0304,48,0
0.902,0.893,0.823,128.009,0.0714,0.0,0.122,66,0
0.575,0.667,0.659,89.12799999999999,0.113,0.0,0.0298,60,0
0.934,0.662,0.948,125.663,0.181,0.0,0.0586,47,0
0.5379999999999999,0.537,0.755,134.879,0.266,0.0901,0.0269,48,0
0.947,0.691,0.662,157.36700000000005,0.404,0.00509,0.053,52,0
0.381,0.597,0.52,142.13299999999995,0.187,0.0702,0.0285,54,0
0.327,0.643,0.687,115.092,0.546,0.0,0.0569,44,0
0.773,0.902,0.358,116.025,0.0285,0.00992,0.15,47,0
0.488,0.718,0.6629999999999999,95.728,0.013,0.0,0.19,49,1
0.847,0.792,0.8140000000000001,95.015,0.143,0.0,0.0706,56,0
0.452,0.731,0.563,184.009,0.191,0.00042,0.131,57,0
0.253,0.648,0.321,110.928,0.5489999999999999,6.33e-06,0.0273,51,0
0.385,0.535,0.379,96.02,0.518,0.0,0.0256,49,0
0.762,0.675,0.629,122.015,0.0532,0.0,0.0264,45,0
0.828,0.611,0.721,158.314,0.385,0.0,0.0597,48,0
0.5529999999999999,0.508,0.911,91.983,0.00176,3.59e-05,0.0501,44,0
0.77,0.456,0.54,149.746,0.327,0.0,0.0433,47,0
0.8390000000000001,0.85,0.705,160.961,0.022,0.000939,0.0616,45,1
0.574,0.439,0.611,76.36399999999998,0.029,1.76e-06,0.0338,51,0
0.0986,0.454,0.233,173.48,0.898,0.81,0.0367,49,0
0.5429999999999999,0.6779999999999999,0.363,75.00399999999998,0.872,0.000101,0.0318,49,0
0.653,0.599,0.946,108.934,0.000669,0.0,0.0378,45,0
0.741,0.7609999999999999,0.7,108.796,0.28,1.05e-06,0.161,48,0
0.381,0.71,0.772,167.986,0.017,0.0,0.048,44,1
0.484,0.443,0.984,128.577,0.000118,0.000593,0.077,47,0
0.275,0.363,0.8340000000000001,161.972,0.0629,0.0,0.0436,49,0
0.0546,0.39,0.208,114.838,0.913,0.000348,0.035,52,0
0.818,0.471,0.7440000000000001,171.02,0.188,0.0,0.0462,50,0
0.0697,0.506,0.7240000000000001,102.037,0.000114,0.628,0.0281,52,0
0.703,0.573,0.442,107.855,0.659,0.0,0.0482,46,0
0.942,0.595,0.612,99.941,0.295,0.0,0.05,47,0
0.319,0.363,0.277,204.36,0.89,0.0,0.0606,47,0
0.823,0.6,0.872,147.708,0.505,0.00145,0.141,47,0
0.535,0.636,0.55,90.97,0.14,0.0,0.0237,55,0
0.96,0.6729999999999999,0.3,108.18,0.7959999999999999,0.0,0.14,48,0
0.545,0.489,0.914,136.917,0.000183,0.0,0.0483,53,0
0.4370000000000001,0.728,0.612,130.016,0.0941,0.188,0.0499,53,0
0.499,0.7170000000000001,0.7,75.979,0.153,0.000462,0.0624,56,0
0.121,0.452,0.993,119.926,2.88e-06,0.53,0.172,46,0
0.816,0.716,0.322,104.069,0.29,0.0,0.19,49,0
0.495,0.77,0.434,100.064,0.377,0.000713,0.0321,45,0
0.804,0.583,0.619,159.97299999999996,0.172,0.0,0.0443,47,0
0.4970000000000001,0.3,0.938,169.929,0.00796,0.0249,0.0678,46,0
0.296,0.376,0.89,140.67700000000002,0.0008359999999999,0.00151,0.0852,52,0
0.34,0.404,0.556,159.256,0.359,4.93e-06,0.0326,63,0
0.118,0.613,0.517,76.117,0.405,0.0,0.0543,58,0
0.539,0.563,0.924,90.928,0.00156,1.15e-06,0.0734,51,0
0.682,0.923,0.518,93.023,0.52,0.0001419999999999,0.0492,61,0
0.557,0.71,0.188,77.994,0.899,0.366,0.0369,47,0
0.0368,0.141,0.0072599999999999,70.586,0.993,0.581,0.0471,53,0
0.6890000000000001,0.835,0.612,147.085,0.0571,0.0,0.149,51,0
0.392,0.383,0.988,96.608,0.00793,0.0,0.175,49,0
0.3229999999999999,0.593,0.6509999999999999,86.535,0.0169,0.0,0.135,50,0
0.95,0.607,0.682,177.36700000000005,0.625,9.74e-06,0.0327,50,0
0.172,0.535,0.563,137.79,0.28,0.0,0.0315,63,0
0.5720000000000001,0.665,0.727,94.021,0.115,0.0,0.0353,44,0
0.7909999999999999,0.33,0.7979999999999999,142.287,0.1369999999999999,0.000269,0.0381,47,0
0.27,0.444,0.7020000000000001,148.096,0.0064099999999999,7.75e-06,0.0608,47,0
0.0389,0.154,0.123,101.738,0.908,0.879,0.0421,46,0
0.685,0.337,0.8490000000000001,106.395,0.00136,0.0,0.0456,44,1
0.7909999999999999,0.662,0.8640000000000001,105.607,0.202,0.0,0.0322,57,0
0.901,0.56,0.6809999999999999,83.91,0.126,0.000889,0.0328,46,0
0.407,0.508,0.544,138.114,0.333,0.0,0.0286,50,0
0.637,0.657,0.933,89.931,0.17,0.000137,0.181,60,0
0.925,0.6659999999999999,0.706,148.751,0.213,0.000766,0.083,46,0
0.965,0.615,0.445,135.906,0.672,1.88e-06,0.0373,44,0
0.291,0.335,0.3229999999999999,91.599,0.759,0.8240000000000001,0.0564,48,0
0.26,0.46,0.795,146.011,0.0834,0.0,0.0453,45,0
0.396,0.59,0.8370000000000001,89.87100000000002,0.16,0.733,0.0423,50,0
0.0994,0.386,0.0615,72.264,0.99,0.918,0.0388,50,0
0.0633,0.401,0.317,116.744,0.898,0.76,0.0364,50,0
0.963,0.635,0.735,96.994,0.0142,0.715,0.0648,48,0
0.271,0.306,0.4370000000000001,72.729,0.617,0.0,0.0572,45,0
0.0387,0.357,0.0364,109.888,0.976,0.885,0.0344,49,0
0.8440000000000001,0.6940000000000001,0.7240000000000001,119.313,0.358,0.000381,0.0282,49,0
0.528,0.7490000000000001,0.61,95.009,0.38,0.0,0.165,44,1
0.653,0.758,0.544,139.769,0.166,0.0,0.248,44,1
0.333,0.7659999999999999,0.447,96.938,0.184,0.0,0.762,46,0
0.534,0.596,0.511,80.031,0.351,0.0,0.0251,47,0
0.926,0.58,0.972,105.492,0.00384,0.0,0.0589,45,0
0.0653,0.5589999999999999,0.095,119.936,0.986,0.957,0.0386,49,0
0.768,0.5579999999999999,0.855,150.039,0.0048,1.98e-06,0.0386,51,0
0.7909999999999999,0.693,0.5770000000000001,120.815,0.65,0.0,0.0322,64,0
0.947,0.706,0.6559999999999999,74.809,0.8290000000000001,0.0,0.119,57,0
0.564,0.395,0.94,166.045,0.00328,0.0,0.0451,45,0
0.48,0.458,0.7509999999999999,169.673,0.0299,0.000155,0.469,50,0
0.113,0.562,0.479,140.05100000000002,0.036,0.000126,0.0278,51,0
0.902,0.936,0.675,125.024,0.0879,0.0,0.0475,65,0
0.604,0.7290000000000001,0.482,89.023,0.52,0.0,0.0376,47,0
0.652,0.7170000000000001,0.562,121.967,0.302,0.0,0.0537,50,0
0.31,0.5479999999999999,0.742,122.007,0.0184,0.0,0.0498,46,0
0.453,0.439,0.62,184.047,0.0165,0.0,0.0322,50,0
0.74,0.687,0.425,144.025,0.58,0.0,0.0444,49,0
0.575,0.794,0.57,143.977,0.0197,0.014,0.0645,63,0
0.408,0.513,0.625,137.863,0.5920000000000001,3.94e-05,0.0436,47,0
0.39,0.639,0.43,107.996,0.585,8.68e-05,0.0292,55,0
0.679,0.636,0.826,87.665,0.632,0.0,0.162,52,0
0.148,0.557,0.385,103.73,0.8740000000000001,0.0,0.0262,50,0
0.464,0.5660000000000001,0.88,115.019,0.0253,1.18e-06,0.0372,45,0
0.258,0.573,0.667,135.961,0.172,0.000102,0.0278,64,0
0.196,0.505,0.159,59.385,0.946,0.0127,0.0336,53,0
0.679,0.49,0.889,80.594,0.00172,0.0,0.0432,55,0
0.174,0.482,0.575,82.488,0.00161,7.53e-06,0.0267,47,0
0.351,0.62,0.57,142.428,0.8440000000000001,0.000598,0.0306,51,0
0.882,0.555,0.943,165.02599999999995,0.00187,4.23e-05,0.0891,56,0
0.741,0.547,0.911,165.706,0.0178,4.98e-05,0.0715,48,0
0.425,0.75,0.474,164.889,0.0497,0.0013,0.243,53,0
0.329,0.261,0.5920000000000001,139.24200000000002,0.0451,0.0,0.0317,48,0
0.488,0.67,0.541,167.935,0.29,3.11e-06,0.293,54,0
0.38,0.489,0.941,95.008,0.000519,9.1e-06,0.074,46,0
0.962,0.794,0.8190000000000001,80.081,0.0734,6.05e-06,0.138,49,1
0.3720000000000001,0.536,0.279,79.998,0.873,0.000816,0.0269,52,0
0.175,0.392,0.4920000000000001,80.016,0.5720000000000001,0.959,0.057,56,0
0.273,0.5870000000000001,0.701,94.981,0.0358,0.0,0.0258,46,0
0.46,0.644,0.507,117.548,0.515,7.45e-05,0.0334,46,0
0.65,0.565,0.657,143.674,0.219,0.0,0.0413,45,0
0.809,0.855,0.602,77.514,0.378,0.0,0.0595,54,0
0.392,0.403,0.743,136.013,6.459999999999997e-05,7.52e-05,0.0447,56,0
0.7709999999999999,0.741,0.764,102.008,0.0377,2.59e-06,0.0301,51,0
0.357,0.335,0.933,192.055,0.00168,0.036,0.0767,49,1
0.52,0.787,0.5589999999999999,94.021,0.15,0.0,0.046,57,0
0.521,0.5820000000000001,0.88,123.013,0.0165,0.0,0.0601,48,0
0.8340000000000001,0.735,0.8390000000000001,89.94200000000002,0.0534,0.0,0.271,46,0
0.25,0.266,0.536,176.063,0.0198,0.0,0.0357,52,0
0.428,0.5,0.889,132.713,0.0014,0.0,0.0676,47,0
0.289,0.6920000000000001,0.6809999999999999,152.064,0.00144,3.06e-06,0.0798,47,1
0.612,0.7440000000000001,0.524,89.965,0.00946,0.0,0.0945,45,1
0.75,0.8,0.619,152.329,0.263,0.0,0.131,46,1
0.525,0.429,0.964,163.06,0.00105,0.0,0.178,46,0
0.7390000000000001,0.674,0.882,125.051,0.0135,0.0,0.14,60,0
0.8640000000000001,0.62,0.477,81.34100000000002,0.752,1.65e-05,0.0321,47,0
0.352,0.643,0.805,145.029,0.000781,0.578,0.0476,55,0
0.324,0.499,0.857,83.977,0.00476,0.0,0.0374,46,0
0.648,0.802,0.81,164.998,0.000153,0.0,0.22,45,1
0.74,0.478,0.728,96.669,0.0664,0.000431,0.0344,55,0
0.227,0.446,0.119,127.248,0.862,0.0,0.0521,50,0
0.31,0.5579999999999999,0.8590000000000001,127.98,0.00469,0.00196,0.0421,48,0
0.0726,0.4920000000000001,0.501,99.964,0.28,0.893,0.0489,52,0
0.544,0.67,0.909,124.461,0.0365,0.00407,0.067,48,0
0.328,0.534,0.4920000000000001,82.465,0.584,1.12e-06,0.0261,50,0
0.86,0.508,0.8190000000000001,180.049,0.422,0.00677,0.032,47,0
0.453,0.7040000000000001,0.44,86.008,0.4920000000000001,0.0,0.0255,46,0
0.7609999999999999,0.921,0.266,123.043,0.501,0.134,0.213,53,0
0.607,0.424,0.847,79.882,0.198,0.0,0.474,46,1
0.6829999999999999,0.561,0.687,172.046,0.44,1.98e-05,0.0466,45,0
0.365,0.447,0.765,169.85299999999995,0.0146,0.0,0.0433,64,0
0.342,0.495,0.555,74.304,0.377,0.3,0.028,46,0
0.111,0.446,0.152,105.212,0.8190000000000001,0.0222,0.039,57,0
0.625,0.8240000000000001,0.73,91.743,0.202,0.0,0.247,52,1
0.943,0.5720000000000001,0.374,178.34900000000005,0.83,0.0,0.35,45,0
0.174,0.364,0.75,126.788,0.0869,2.75e-06,0.0508,49,0
0.838,0.7,0.816,113.244,0.00115,0.00123,0.044,56,0
0.243,0.358,0.0378,82.755,0.914,0.000242,0.0449,49,0
0.34,0.3229999999999999,0.758,163.92700000000005,0.003,0.0,0.0326,48,0
0.905,0.69,0.75,110.102,0.374,0.0,0.0442,58,0
0.203,0.319,0.173,126.133,0.964,8.89e-06,0.035,45,0
0.965,0.925,0.588,120.017,0.0067,0.302,0.0579,52,0
0.294,0.65,0.299,123.597,0.605,0.0118,0.03,57,0
0.354,0.516,0.609,77.079,0.1669999999999999,0.0,0.0385,62,0
0.272,0.267,0.516,179.562,0.272,0.0,0.0548,50,0
0.275,0.458,0.51,193.948,0.335,0.00425,0.0409,51,0
0.653,0.555,0.909,128.97,0.00241,0.000114,0.0773,60,0
0.667,0.925,0.728,96.54,0.0040799999999999,0.0,0.254,49,0
0.631,0.8370000000000001,0.6970000000000001,97.927,0.0108,0.0,0.299,51,1
0.0748,0.645,0.188,119.999,0.546,0.836,0.0377,50,0
0.69,0.684,0.979,117.066,0.0087,7.26e-05,0.0461,46,1
0.784,0.528,0.745,177.835,0.0424,1.6800000000000002e-05,0.0539,45,0
0.632,0.606,0.7020000000000001,84.969,0.337,0.0,0.0263,46,0
0.863,0.448,0.949,162.889,0.00136,5.59e-06,0.0854,50,0
0.698,0.552,0.7909999999999999,91.2,0.123,1.42e-05,0.0303,52,0
0.527,0.7290000000000001,0.453,128.826,0.0622,0.0,0.0315,58,0
0.0374,0.184,0.0878,64.248,0.894,0.51,0.0461,54,0
0.706,0.816,0.493,135.135,0.0103,0.0,0.0718,46,0
0.408,0.416,0.86,153.05100000000004,0.000972,0.0,0.048,48,0
0.204,0.423,0.127,144.99200000000005,0.985,0.8440000000000001,0.0336,48,0
0.535,0.7070000000000001,0.421,94.331,0.65,0.0043799999999999,0.0313,51,0
0.284,0.441,0.112,85.796,0.937,8.149999999999999e-05,0.0285,45,0
0.871,0.573,0.916,84.476,0.0795,0.0,0.0616,46,1
0.423,0.397,0.381,148.649,0.835,0.0,0.0294,51,0
0.508,0.557,0.8170000000000001,177.00099999999995,0.0169,0.0215,0.238,55,0
0.67,0.609,0.917,149.94799999999995,0.00614,1.96e-05,0.0477,52,0
0.424,0.672,0.206,105.366,0.6759999999999999,0.0,0.393,48,0
0.887,0.7,0.8640000000000001,102.997,0.0212,0.0,0.0283,45,0
0.784,0.633,0.6890000000000001,183.999,0.0556,0.0,0.126,57,0
0.0766,0.233,0.529,180.079,0.0706,1.61e-06,0.0341,45,0
0.251,0.362,0.532,194.785,0.353,0.0,0.04,62,0
0.139,0.299,0.843,135.643,0.0049,4.78e-06,0.0354,50,0
0.353,0.675,0.49,84.40899999999998,0.7140000000000001,0.000313,0.0395,53,0
0.594,0.42,0.949,163.945,0.0196,0.0,0.0823,49,0
0.7979999999999999,0.634,0.607,128.41299999999998,0.556,2.95e-06,0.0543,54,0
0.181,0.233,0.982,159.30100000000004,8.74e-06,0.176,0.143,45,0
0.657,0.494,0.99,136.363,0.0936,0.989,0.0569,46,0
0.4970000000000001,0.445,0.957,167.046,0.0156,0.0,0.1689999999999999,52,0
0.968,0.7829999999999999,0.794,101.991,0.434,0.0,0.0463,56,0
0.464,0.6759999999999999,0.662,127.999,0.106,0.0,0.0442,49,0
0.713,0.415,0.7340000000000001,209.774,0.259,0.0,0.0346,59,0
0.877,0.7959999999999999,0.866,94.991,0.096,0.00025,0.0595,57,0
0.219,0.627,0.397,119.877,0.238,2.730000000000001e-05,0.0292,45,0
0.16,0.389,0.612,138.351,0.00154,1.03e-05,0.0355,54,0
0.579,0.452,0.552,170.0,0.0235,0.1689999999999999,0.0986,49,0
0.73,0.573,0.588,173.34099999999995,0.0607,0.000377,0.0396,44,0
0.386,0.54,0.556,123.361,0.232,7.75e-06,0.0423,45,0
0.474,0.728,0.4370000000000001,123.017,0.6609999999999999,0.0,0.175,47,0
0.855,0.627,0.825,140.241,0.0792,2.66e-06,0.0279,47,0
0.391,0.441,0.938,194.165,0.000381,6.36e-06,0.0803,45,1
0.564,0.4270000000000001,0.959,109.95,3.5600000000000005e-05,0.000951,0.0435,56,0
0.588,0.459,0.8909999999999999,154.83700000000005,0.00511,0.0,0.0623,50,0
0.118,0.407,0.378,133.083,0.0165,0.0,0.0638,45,0
0.858,0.7390000000000001,0.836,120.001,0.031,0.0,0.0307,47,0
0.393,0.214,0.955,179.997,5.820000000000001e-05,0.00015,0.0687,52,0
0.787,0.6809999999999999,0.399,124.947,0.61,2.87e-05,0.0317,45,0
0.36,0.504,0.961,150.01,0.00091,3.04e-05,0.0799,51,0
0.563,0.316,0.596,147.842,0.705,0.0,0.0282,54,0
0.647,0.407,0.969,168.891,0.000193,0.000113,0.0856,49,0
0.0594,0.368,0.138,140.60399999999998,0.944,0.892,0.0307,48,0
0.0386,0.466,0.168,85.508,0.991,0.894,0.0268,47,0
0.444,0.473,0.8740000000000001,121.475,6.14e-05,0.000606,0.0409,44,0
0.436,0.262,0.539,87.197,0.0919,0.0080299999999999,0.0451,50,0
0.307,0.556,0.446,96.043,0.537,0.0,0.03,47,0
0.897,0.884,0.469,94.345,0.0269,0.00111,0.0372,53,0
0.0915,0.481,0.982,145.076,1.94e-05,2.13e-06,0.198,45,1
0.7340000000000001,0.8220000000000001,0.6559999999999999,94.039,0.254,0.0,0.11,60,0
0.529,0.5820000000000001,0.391,103.181,0.8690000000000001,0.000241,0.0327,45,0
0.619,0.61,0.684,82.771,0.414,1.33e-06,0.0342,60,0
0.7809999999999999,0.439,0.972,174.678,0.0727,0.000297,0.0936,46,0
0.703,0.347,0.836,80.661,6.64e-06,0.8109999999999999,0.0293,47,1
0.382,0.627,0.45,128.54399999999998,0.307,0.0,0.0309,44,0
0.573,0.64,0.873,107.893,0.00201,0.0,0.0945,59,0
0.336,0.723,0.8079999999999999,109.958,0.0746,0.0,0.203,47,1
0.382,0.502,0.759,102.302,0.311,0.0,0.126,45,0
0.75,0.6759999999999999,0.504,130.439,0.467,0.0,0.0386,55,0
0.85,0.725,0.795,75.03,0.114,0.0,0.214,44,1
0.0932,0.302,0.461,142.434,0.43,5.61e-06,0.0292,66,0
0.667,0.486,0.8809999999999999,144.997,0.0244,0.0,0.0474,44,1
0.0905,0.207,0.256,125.683,0.6409999999999999,0.959,0.0401,49,0
0.524,0.586,0.514,112.244,0.521,0.946,0.0317,49,0
0.22,0.733,0.611,120.007,0.00491,0.0,0.0415,45,1
0.964,0.513,0.83,148.795,0.5479999999999999,0.0,0.0391,47,0
0.7040000000000001,0.568,0.8540000000000001,130.16,0.183,0.0,0.0316,48,0
0.346,0.591,0.239,88.919,0.774,0.0,0.0259,56,0
0.853,0.716,0.945,131.97299999999998,0.215,0.0,0.0527,57,0
0.547,0.384,0.949,136.764,0.22,0.0,0.096,46,0
0.0563,0.4370000000000001,0.995,159.884,4.01e-05,0.0,0.219,44,1
0.71,0.682,0.431,133.315,0.603,0.0,0.494,48,0
0.669,0.952,0.524,129.97799999999998,0.00182,1.14e-05,0.1,44,1
0.547,0.737,0.565,120.049,0.225,2.78e-06,0.0287,44,0
0.969,0.836,0.7090000000000001,145.952,0.154,0.392,0.0352,57,0
0.3670000000000001,0.627,0.469,107.484,0.398,0.0,0.0239,44,0
0.73,0.5870000000000001,0.895,131.96200000000002,0.0594,0.0,0.0355,47,0
0.662,0.78,0.8490000000000001,125.018,0.159,0.0,0.064,55,0
0.813,0.266,0.759,143.929,0.0021,0.579,0.0328,49,0
0.038,0.263,0.171,111.995,0.241,0.87,0.0338,48,0
0.517,0.606,0.344,80.829,0.782,0.0,0.0403,47,0
0.79,0.763,0.6579999999999999,108.026,0.536,4.11e-05,0.0451,44,0
0.695,0.578,0.779,111.653,0.00479,6.47e-06,0.0384,44,0
0.525,0.7709999999999999,0.693,97.163,0.0317,0.0,0.293,50,1
0.61,0.484,0.609,80.483,0.448,0.0007,0.0483,50,0
0.139,0.403,0.988,193.018,0.241,0.000785,0.107,45,0
0.797,0.612,0.846,173.812,0.061,0.0,0.544,49,1
0.588,0.7190000000000001,0.62,89.994,0.342,0.435,0.0319,47,0
0.662,0.698,0.703,186.139,0.0736,2.69e-06,0.0504,48,1
0.946,0.846,0.711,105.786,0.135,0.000246,0.061,51,0
0.0659,0.528,0.556,118.203,0.0385,0.282,0.029,47,0
0.0506,0.188,0.0776,79.219,0.989,0.917,0.0425,52,0
0.551,0.872,0.614,114.992,0.0819,0.246,0.0422,62,0
0.687,0.569,0.7929999999999999,139.97899999999998,0.00172,0.00054,0.0329,47,0
0.677,0.8140000000000001,0.618,124.864,0.451,0.0,0.418,48,0
0.402,0.429,0.949,139.94899999999998,0.00209,1.68e-06,0.0877,51,0
0.725,0.52,0.944,170.484,0.0382,0.0,0.157,47,0
0.252,0.594,0.482,122.155,0.00156,0.0,0.0417,43,0
0.039,0.216,0.115,135.132,0.906,0.378,0.0368,45,0
0.34,0.389,0.71,137.752,0.146,0.0,0.0343,58,0
0.501,0.6629999999999999,0.487,142.211,0.0999,0.0,0.359,44,0
0.388,0.541,0.98,107.779,0.000172,1.6e-06,0.0832,50,1
0.338,0.378,0.959,174.93200000000004,3.5600000000000005e-05,0.000138,0.062,44,0
0.4370000000000001,0.347,0.365,146.994,0.37,9.92e-05,0.0361,47,0
0.57,0.515,0.541,150.28,0.33,0.0,0.0634,49,0
0.23,0.616,0.462,101.983,0.279,0.00473,0.0271,46,0
0.7070000000000001,0.773,0.813,127.93,0.0331,3.77e-05,0.0797,60,0
0.67,0.7340000000000001,0.856,115.027,0.0642,0.000475,0.056,53,0
0.909,0.6729999999999999,0.654,103.62,0.539,0.000333,0.0433,49,0
0.624,0.529,0.931,165.054,0.241,0.0,0.102,55,0
0.5429999999999999,0.612,0.939,125.981,0.0763,0.119,0.0412,53,0
0.967,0.626,0.949,158.516,0.276,0.126,0.0451,47,0
0.0354,0.202,0.0068099999999999,66.157,0.996,0.883,0.0386,50,0
0.43,0.721,0.253,92.089,0.912,1.27e-05,0.0277,49,0
0.67,0.574,0.563,134.083,0.56,9.39e-05,0.0292,46,0
0.228,0.61,0.531,85.979,0.3670000000000001,0.0,0.0239,46,0
